Batch,MSID,Date,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
541,RMD824401D07S,2024-10-26 16:21:12,1.66322334576597,2.13993762462315,1.68856522290877,1.95980796339497,1.79060087818378,1.67685411252537,1.74687121712777,1.50056109166808
542,RMD824401C15S,2024-10-26 16:18:36,1.93382655564701,1.84721915409068,1.5657459394894,1.7220558910646,1.80203016435873,1.64551035200149,1.82511600582147,1.92147107592542
543,RMD824412131S,2024-10-26 16:16:04,1.71374397602858,2.11244176337882,1.85207129720575,2.03285714658557,1.90991446954982,1.83749754230908,1.63153382315638,1.52102667766412
544,RMD82431114FS,2024-10-26 09:40:19,1.86050323203553,1.88259592686775,1.82463950947626,1.71405642115569,1.77061352392338,1.77786527508605,1.82763257995318,1.75920727138622
545,RMD824412053S,2024-10-26 09:40:08,1.75034895558192,1.71946203105347,1.68368382133503,1.80620505179454,1.90455249657567,1.89917231357113,1.94763000119898,1.92560311406858
546,RMD824412054S,2024-10-26 09:36:54,1.84338540354435,1.64296216775485,1.57136487534092,1.79532863659577,1.879390981501,1.85620165123885,1.94410289872574,1.89686764767073
547,RMD824311235S,2024-10-26 09:36:45,1.82179138863398,2.1435515137463,1.85263917163809,1.95266021822443,1.90504501375618,1.90310113500096,1.6850509090167,1.73344959290182
548,RMD824412047S,2024-10-26 09:31:36,2.04157138176716,2.00090353649419,2.01615248426703,2.01637790328446,1.86111256678885,1.91160293769311,1.85224542074003,1.90828577309214
549,RMD824412045S,2024-10-26 09:31:28,1.83847862810747,1.96537053914308,1.80738562054218,1.95030367533214,1.90574077365812,1.95782506118046,1.91657673621182,1.86091664614161
550,RMD824412045S,2024-10-26 09:29:03,1.77033629544688,1.70408539750331,1.71093035447028,1.96236844357003,1.91363464585259,1.96423647473453,1.9245671097387,1.88761172265678
551,RMD824412047S,2024-10-26 09:26:42,2.04768784636722,2.01693315592907,2.01352363505064,2.00716833829999,1.87087177826387,1.91949254500949,1.84992916896971,1.91108221842028
552,RMD824311235S,2024-10-26 09:26:15,1.79983873272305,2.14284974761188,1.84540810386463,1.94402624291779,1.86580033708749,1.89760254654965,1.54706650197876,1.72761356032632
553,RMD824412054S,2024-10-26 09:23:19,1.86455673564316,1.66753774309979,1.63038595562206,1.79469111860103,1.84629688408861,1.86478940696657,1.92446702099751,1.88346793863387
554,RMD824412053S,2024-10-26 09:20:27,2.01519295274536,1.84303159652458,1.93821358787251,1.92440183627045,2.00247877525149,1.92293269975463,1.93137285298181,1.95122396922861
555,RMD82431114FS,2024-10-26 09:20:20,1.79538325269822,1.66063694389799,1.59789778962166,1.73938197077756,1.69462983846581,1.61649989558605,1.83455312892186,1.71055733053522
556,RMD82441201BS,2024-10-25 20:36:06,1.87060284582138,1.87667004423224,1.89782628831874,1.86052090836807,1.88258587244701,1.81220642746859,1.84949431011754,1.87446727990856
557,RMD8244120B0S,2024-10-25 20:35:59,1.76102570605222,2.03667536255464,1.60762678254491,1.84267762644438,1.85491931813888,1.95120368621883,1.86813201797986,1.75375906662004
558,RMD82431114ES,2024-10-25 20:33:09,1.92775957032143,1.82315043587701,1.91174405046662,1.90937757145737,1.85817556841633,1.75092609270484,1.68727502293648,1.9071625158274
559,RMD824401C12S,2024-10-25 20:33:00,1.54308615139796,2.04935948280847,1.8274760756455,1.87974817828864,1.76437570162682,1.80558586271669,1.6879901935312,1.58019687348786
560,RMD824401C6CS,2024-10-25 20:30:11,1.96274678923502,1.92675357328873,1.93499416488438,1.79060581944309,1.75393195873869,1.60091103043101,1.67883704080662,1.75335691334296
561,RMD824311233S,2024-10-25 20:29:55,1.75642945583294,1.77020059686685,1.70003265593674,1.64705573374119,1.74160775701821,1.65541716819141,1.76652280988042,1.75593229082776
562,RMD82431114DS,2024-10-25 20:26:53,1.67217492162269,1.98757286060149,1.90950639321326,1.87148563607211,1.76553836965981,1.58501609770742,1.45425896049103,1.60740761445853
563,RMD8244120B2S,2024-10-25 20:26:34,1.96699684913247,2.08232388623477,1.75901943308111,1.85345362137191,1.8784182739864,1.88588654230331,1.86670819437468,1.51845537893915
564,RMD82441207AS,2024-10-25 20:23:56,1.84527598049243,1.90720561825121,1.83124879867713,1.91463593393239,1.84499500117458,1.55543948324245,1.5587182970667,1.65729849100751
565,RMD824401BA9S,2024-10-25 20:23:35,1.86983278863675,2.02970448384858,1.77377432973561,1.83526866486316,1.83065535262836,1.69837208972753,1.69394133417265,1.35930331056104
566,RMD824412036S,2024-10-25 20:20:57,1.88567905096885,1.93421798331754,1.82524283543948,1.93065203656085,1.99453150193096,1.85892443856589,1.80310130071413,1.86377371108401
567,RMD8244121A8S,2024-10-25 20:20:49,1.50775817017215,1.89334158959534,1.6265452426656,1.71306376438761,1.73882384606687,1.93999807597025,1.91447112300647,1.84175097915162
568,RMD824412036S,2024-10-25 20:15:26,1.88011129151586,1.93052628410733,1.82080235201322,1.92597051942333,1.99067571538188,1.84828151697212,1.76676395455762,1.87202104746763
569,RMD8244121A8S,2024-10-25 20:15:13,1.73703379955608,1.92334638511488,1.692547979819,1.8315744279109,1.64788166159459,1.82581052546635,1.90564572737918,1.82629932065228
570,RMD82441201BS,2024-10-25 20:12:54,1.89962761962861,1.83328009824941,1.9515896847067,1.89734405393414,1.92975701884284,1.85923858683563,1.86070313793933,1.88299445731345
571,RMD8244120B0S,2024-10-25 20:12:36,1.89170592918276,2.02534635403986,1.8452049900412,2.00581036994148,1.83765444211084,1.9440122149497,1.87614603766683,1.73946050107445
572,RMD82431114ES,2024-10-25 20:10:17,1.95116732362192,1.82596139888779,1.94254441135031,1.90371064146731,1.7020121514773,1.59846863229021,1.60908142476671,1.80943540431573
573,RMD824401C12S,2024-10-25 20:09:51,1.40787740240338,1.90201948915931,1.81137827954195,1.78716159274989,1.61628747362845,1.79643544298543,1.57411944621212,1.44582675225743
574,RMD824401C6CS,2024-10-25 20:07:40,1.98641097348325,1.95675147742335,1.94613191966557,1.83612744662386,1.91739334598151,1.82746420306749,1.80361579625876,1.76381388104822
575,RMD824311233S,2024-10-25 20:07:17,1.67100108440919,1.9217722734832,1.66179987066293,1.76587004330743,1.78357128964667,1.63502388316956,1.67501753897745,1.66462616996943
576,RMD82431114DS,2024-10-25 20:04:46,1.67607862685787,1.99244324719077,1.93228324950192,1.87191590790173,1.87576612567826,1.78919606176813,1.77354873297663,1.76776820571249
577,RMD8244120B2S,2024-10-25 20:04:24,1.93145997006786,1.98677004629883,1.67565868380186,1.66229159177696,1.92041247656421,1.87152905242974,1.86882018398084,1.50132769307137
578,RMD82441207AS,2024-10-25 20:01:55,1.8184633009867,1.90734191497229,1.8338812592341,1.92397717961428,1.87002184652683,1.77612494788498,1.78044262397137,1.88465673499194
579,RMD824401BA9S,2024-10-25 20:01:50,1.95748649888906,2.02868200040621,1.88258367309717,1.82607038047297,1.85965651464085,1.70400917932911,1.70983354186497,1.36864458629922
580,RMD824412109S,2024-10-25 10:03:10,1.82084247035508,1.86971330081876,1.76126679294865,1.79044789409622,1.92186720352207,1.86421422525964,1.83112999707471,1.91732273012155
581,RMD824412040S,2024-10-25 09:59:36,1.90970810692682,1.93718178956744,1.95452068315615,1.93774120889171,1.94551405563387,1.83928253366679,1.90237344593449,1.83811535207674
582,RMD824412098S,2024-10-25 09:59:34,1.97613341153402,1.85133680123521,1.73388752763489,1.8737008371936,1.98525482892379,1.96378046722656,1.98193055797553,1.77521578555373
583,RMD824412136S,2024-10-25 09:51:29,1.96424606126772,1.98383751412207,1.87756091347237,1.73482637730852,1.95584511771879,1.84059585044017,1.82639102387392,1.73305760918115
584,RMD824412135S,2024-10-25 09:51:24,1.66063460919982,1.50397272676207,1.53936218443175,1.43772535897451,1.44860182766773,1.69406895529053,1.6168052557014,1.77824276287938
585,RMD824412134S,2024-10-25 09:47:40,1.87973764364662,1.9110127478178,1.99419904737743,1.96029637264109,1.92527630570363,1.87678204543918,1.81443015959439,1.7459422712156
586,RMD824412099S,2024-10-25 09:47:33,1.79877476729492,1.83110163219885,1.87309109417539,1.61796227623003,1.76215019236388,1.81967488002138,1.60251451632184,1.70062342810689
587,RMD824412079S,2024-10-25 09:43:34,2.02486129298587,2.00906384396783,2.00554702548271,1.89933387518369,1.80859980735344,1.80903508383479,1.80567765569758,1.80707536928163
588,RMD824412133S,2024-10-25 09:43:27,1.642822182745,1.87184421327856,1.75938702782151,1.77256240446075,1.61947248251071,1.64531263212569,1.7475593140936,1.76687435450473
589,RMD824412133S,2024-10-25 09:03:41,1.73772568565274,1.88025068644205,1.73928853354414,1.77617491969442,1.56460305256735,1.6053977537096,1.79164870596324,1.78845903246852
590,RMD824412079S,2024-10-25 08:58:49,2.00598613817653,2.01485031989853,2.00127178125881,1.92678844412881,1.78750807454516,1.78873064812649,1.78786081236887,1.77775672155846
591,RMD824412099S,2024-10-25 08:58:44,1.90242679612815,2.08990380016475,1.93208599104495,1.85031649429178,1.88629652896745,1.84614275386979,1.88249747390514,1.83715574792851
592,RMD824412134S,2024-10-25 08:54:33,1.97548299528339,1.9938679838109,1.9812687333231,1.97039374592711,1.91689394615463,1.90011751844549,1.82500973156832,1.7345386182218
593,RMD824412135S,2024-10-25 08:54:25,1.63270975174799,1.51077919982019,1.50575536086669,1.4254011341222,1.64721306185752,1.71261804212705,1.84483890476423,1.75028845669607
594,RMD824412136S,2024-10-25 08:50:41,1.9884997355578,1.98775762727839,1.90479080984422,1.87118908712578,1.93572940444347,1.86206159117527,1.81213045109836,1.69885603657499
595,RMD824412098S,2024-10-25 08:50:15,1.90385010946734,1.79010157542896,1.77051385648605,1.90431357938295,1.99779986238581,1.98264085280615,1.98108634548976,1.799401398198
596,RMD824412040S,2024-10-25 08:44:44,1.99685446390227,1.93250134717885,1.96577158298149,1.95241845192678,1.93472516519931,1.87205317039325,1.87480945312783,1.85825057247553
597,RMD824412109S,2024-10-25 08:44:38,1.78758682675384,2.06515143050583,1.99558401745588,2.03790127766668,1.87678557322079,1.85053557652228,1.86079406672868,1.90512399995913
598,RMD824210666S,2024-10-25 02:24:43,2.06271178002104,1.96517723612708,1.95041837344237,1.95501260817722,2.010112504332,1.8434857882196,1.86764387928889,1.95358072626133
599,RMD824230843S,2024-10-25 02:24:37,1.9276869782844,2.07849813565188,1.9334294287406,1.90376557814882,1.94950196647889,1.98072924470186,1.88740071650201,1.7380660684279
600,RMD82421068BS,2024-10-25 02:20:28,1.74217464817104,1.9913213932776,2.04901151893545,1.93115341051802,1.94911550744735,1.82238592739349,1.81574073458718,1.83572356428872
601,RMD82421081DS,2024-10-25 02:20:22,1.92270343993722,2.00319248419721,1.939155716554,1.93011878620692,1.90183113769651,1.92273235565916,1.87512078993572,1.64820329707372
602,RMD82421068BS,2024-10-25 02:17:33,1.74155802330195,1.98585434483535,2.04907268906582,1.92483365757289,1.94579543433308,1.81532332357032,1.81475298514211,1.82970262616805
603,RMD8242309D3S,2024-10-25 02:14:20,1.90203767266838,1.93693577864576,1.83388367190813,1.83573115489335,1.55116902661187,1.77518323842022,1.82606937687075,1.65412707037383
604,RMD824210659S,2024-10-24 22:43:19,1.84121313695741,1.72341260107537,1.87494768223925,1.76374268090357,1.58533939735918,1.34840184705505,1.29567075054305,1.54620699515409
605,RMD82423084BS,2024-10-24 22:43:11,1.26873747445229,1.45482914273088,1.49746069250476,1.65069780433362,1.61756069157475,1.71779338856362,1.61716623131162,1.44365971251301
606,RMD824210659S,2024-10-24 22:40:47,1.8486951737426,1.73436463648567,1.88956697931007,1.770849321828,1.81877048057227,1.28485516714094,1.21887543572425,1.67724959131624
607,RMD82423084BS,2024-10-24 22:40:43,1.26167438175326,1.44237238470103,1.48833720318869,1.64076768595957,1.60483212110809,1.70666965988244,1.60194397805212,1.43488610937641
608,RMD82441207BS,2024-10-24 22:24:50,1.42842032863407,1.58865014411165,1.43580202886244,1.69634198421413,1.70569455807007,1.67877057263511,1.72758120289377,1.80340665172838
609,RMD824412065S,2024-10-24 22:09:57,1.87552973724806,1.86676111761993,1.94301030140796,1.95775711692218,1.99513903984364,1.8478459971876,1.79234771551567,1.65107523918399
610,RMD824401B84S,2024-10-24 22:09:50,1.70740441607674,1.97131594040729,1.6445405265535,1.88731722889765,1.80064800242956,1.77776097320581,1.81062210536567,1.67776058922839
611,RMD824412078S,2024-10-24 22:04:29,1.84289821272384,1.97264787461442,2.00001586189919,1.9621510940876,1.86749061721228,1.7054732524727,1.8335994030019,1.86049972038109
612,RMD824412062S,2024-10-24 22:04:22,2.0153201910138,2.02235705584017,1.91906105836923,1.8314278671736,1.78003051931888,1.86512025795024,1.97964116969337,1.80232627621903
613,RMD82441207FS,2024-10-24 22:01:28,1.68642322475052,1.62785821308867,1.78691489161549,1.79023103950554,1.84122798557641,1.82544862544569,1.65310661964008,1.35868960162745
614,RMD824412063S,2024-10-24 22:01:20,1.93991875372422,1.48275719490636,2.04535512760868,2.01859630604854,1.88909163111699,1.67286461217173,1.99346725440897,1.84815080271125
615,RMD824412108S,2024-10-24 21:58:09,2.0023426624067,1.91964776854084,1.94904946841843,1.79276639807829,2.00612589640281,1.87225915589674,1.85604716309936,1.76326411109887
616,RMD82441203AS,2024-10-24 21:58:03,1.94507867189936,2.08883969895006,1.8861246735127,1.83821523873269,1.6971012727314,1.54846245796863,1.47908572625946,1.33594112770324
617,RMD824401CDBS,2024-10-24 21:55:09,1.8733610056082,1.92170240477745,1.80681501772163,1.72500201040306,1.86707408828668,1.76657029200845,1.87713954446805,1.84091842042225
618,RMD82441203ES,2024-10-24 21:55:03,1.93558347768383,2.06088586281179,1.95394454210195,1.68888758950555,1.86196275261158,1.91420241032475,1.89584367146355,1.74355130431846
619,RMD824412064S,2024-10-24 21:51:51,1.2921009234196,1.15286828448093,1.31418364809362,1.0906881944019,1.42331479632936,1.26707550774996,1.14031211804,1.37401933666178
620,RMD824412137S,2024-10-24 21:51:45,1.96436938040086,2.09618152412374,1.94131544587837,1.77149886215736,1.71732652950597,1.81697296024082,1.81019925386477,1.60825408639934
621,RMD824412064S,2024-10-24 21:48:28,1.30705673594454,1.15401272458098,1.32439253178021,1.06526585931637,1.45352715383706,1.26438523975451,1.15339288724331,1.33964360926309
622,RMD824412137S,2024-10-24 21:48:26,1.97040717722388,2.09187904745915,1.95019786978064,1.79069635013318,1.76595827733728,1.82280499876963,1.8186575310028,1.58963966777376
623,RMD82441209ES,2024-10-24 17:19:53,1.90427438274198,1.89471053761493,1.83023295064907,1.8148496833578,1.71037278172239,1.67484247848523,1.64601363796117,1.62505465973421
624,RMD82441209FS,2024-10-24 17:19:46,1.93620981338394,2.02525003134318,1.78186488794911,1.50947005480294,1.55980698665238,1.53568981819911,1.62095624310387,1.4398794766401
625,RMD82441209ES,2024-10-24 17:17:30,1.91438966024977,1.89204134084289,1.82575948207852,1.80171733791546,1.70148009089678,1.66796274272813,1.64652488624284,1.6275717938719
626,RMD82441209FS,2024-10-24 17:09:39,1.9101317931479,2.02199160039014,1.74957427657653,1.56579569464977,1.58557626400055,1.53482323301629,1.67468919368543,1.45139572192265
627,RMD824412102S,2024-10-24 17:06:43,1.96978762417844,1.8803360799605,1.89467155868246,1.89773461549426,1.82131119005106,1.75982180593962,1.69867591405314,1.82202957142743
628,RMD824412103S,2024-10-24 17:06:40,1.71630495888424,1.9275841722778,1.84398535107288,1.79707797143525,1.8834022828232,1.87669666038798,1.85534840747183,1.67529094738517
629,RMD824412102S,2024-10-24 17:02:50,1.98010067805746,1.89221139812137,1.90579744023246,1.89179312392623,1.83168156731112,1.75262405172846,1.7278559807183,1.82438148804938
630,RMD824412103S,2024-10-24 17:02:47,1.69933472468063,1.95456061001366,1.84757997593903,1.79789936839836,1.89950751041292,1.88664291062668,1.87494411889343,1.69072621699188
631,RMD824412103S,2024-10-24 16:59:46,1.70702114265877,1.92413807156832,1.83904021626949,1.79600267123659,1.87837111528908,1.87286781539712,1.85459003358857,1.67337047561549
632,RMD824412102S,2024-10-24 16:59:09,1.98466321119319,1.8986910031331,1.90221075356409,1.9120362135236,1.82758313731486,1.76970212167756,1.6988561891414,1.84185839549065
633,RMD824412160S,2024-10-24 16:56:09,1.98567724794983,1.96143427533579,1.99081940634943,1.9098274683614,1.92230657522763,1.86458619033659,1.8583673584721,1.90696107016853
634,RMD824412162S,2024-10-24 16:56:04,1.9240235586424,2.0622080541548,1.88953274842216,1.85864356570555,1.77114218864891,1.83190530669385,1.66828363250302,1.54590184443678
635,RMD824412162S,2024-10-24 16:53:43,1.937286378225,2.06402308529826,1.90359148248267,1.8411120264564,1.78059201897471,1.8446273874973,1.65970952318179,1.55324634194001
636,RMD824412160S,2024-10-24 16:50:03,1.98288666954093,1.96088062491383,1.99246499467723,1.91023481072341,1.91640007065002,1.86276812186778,1.85770634008301,1.90132105190166
637,RMD82418073BS,2024-10-24 16:10:48,1.83529837939914,1.92709192420471,1.73699744327238,1.75117190236188,1.68799070215455,1.69754986997025,1.74935274613638,1.56435541556037
638,RMD824190117S,2024-10-24 16:06:55,1.81596497031431,1.7942005118642,1.91984069498966,1.9182585703719,1.73339526232837,1.78549158008925,1.55631566522916,1.53918957331932
639,RMD82416058AS,2024-10-24 16:06:47,1.76622168610418,1.90316767348631,1.92208863328153,1.98894306343555,1.73809902161345,1.73512413972792,1.50228019578352,1.64230894565207
640,RMD82441205BS,2024-10-24 13:00:51,1.97594477113291,1.77569483714912,1.905337346865,1.84338974388079,1.93611568268974,1.85177063589277,1.84644226022599,1.82818161397302
641,RMD824412059S,2024-10-24 13:00:45,1.83776651121761,1.81044695367624,1.6836726117977,1.90838639863537,1.65616329734594,1.83563012074582,1.89245188236808,1.76530413984604
642,RMD82441205BS,2024-10-24 12:58:19,1.99281429628087,1.79450482338967,1.91824697559552,1.86800827470487,1.95368427713038,1.86791880497457,1.8571006905388,1.83769108652747
